name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.get_system_thread_id(p_key text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_system_thread_id`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""get_system_thread_id"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_key text"",""security_definer"":true}",authenticated_security_definer_function_executable_public_get_system_thread_id_p_key text
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.get_user_consignor_id()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_user_consignor_id`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""get_user_consignor_id"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_get_user_consignor_id_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.get_user_role()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/get_user_role`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""get_user_role"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_get_user_role_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.has_active_employee_session()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/has_active_employee_session`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""has_active_employee_session"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_has_active_employee_session_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.has_approved_time_off(p_employee_id uuid, p_shift_date date)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/has_approved_time_off`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""has_approved_time_off"",""schema"":""public"",""language"":""sql"",""arguments"":""p_employee_id uuid, p_shift_date date"",""security_definer"":true}","authenticated_security_definer_function_executable_public_has_approved_time_off_p_employee_id uuid, p_shift_date date"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.has_approved_time_off(p_employee_id uuid, p_shift_date date, p_shift_start_time time without time zone, p_shift_end_time time without time zone)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/has_approved_time_off`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""has_approved_time_off"",""schema"":""public"",""language"":""sql"",""arguments"":""p_employee_id uuid, p_shift_date date, p_shift_start_time time without time zone, p_shift_end_time time without time zone"",""security_definer"":true}","authenticated_security_definer_function_executable_public_has_approved_time_off_p_employee_id uuid, p_shift_date date, p_shift_start_time time without time zone, p_shift_end_time time without time zone"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.is_admin()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/is_admin`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""is_admin"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_is_admin_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.prevent_schedule_on_approved_time_off()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/prevent_schedule_on_approved_time_off`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""prevent_schedule_on_approved_time_off"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_prevent_schedule_on_approved_time_off_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.redeem_gift_card(p_code text, p_amount numeric)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/redeem_gift_card`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""redeem_gift_card"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_code text, p_amount numeric"",""security_definer"":true}","authenticated_security_definer_function_executable_public_redeem_gift_card_p_code text, p_amount numeric"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.refresh_employee_system_chat_memberships(p_employee_id uuid, p_is_active boolean)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/refresh_employee_system_chat_memberships`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""refresh_employee_system_chat_memberships"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_employee_id uuid, p_is_active boolean"",""security_definer"":true}","authenticated_security_definer_function_executable_public_refresh_employee_system_chat_memberships_p_employee_id uuid, p_is_active boolean"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.refresh_user_system_chat_memberships(p_user_id uuid, p_role text)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/refresh_user_system_chat_memberships`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""refresh_user_system_chat_memberships"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_user_id uuid, p_role text"",""security_definer"":true}","authenticated_security_definer_function_executable_public_refresh_user_system_chat_memberships_p_user_id uuid, p_role text"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.","Function `public.restore_gift_card_balance(p_code text, p_amount numeric)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/restore_gift_card_balance`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.",https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""restore_gift_card_balance"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_code text, p_amount numeric"",""security_definer"":true}","authenticated_security_definer_function_executable_public_restore_gift_card_balance_p_code text, p_amount numeric"
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.sync_customer_from_consignor()` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/sync_customer_from_consignor`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""sync_customer_from_consignor"",""schema"":""public"",""language"":""plpgsql"",""arguments"":"""",""security_definer"":true}",authenticated_security_definer_function_executable_public_sync_customer_from_consignor_
authenticated_security_definer_function_executable,Signed-In Users Can Execute SECURITY DEFINER Function,WARN,EXTERNAL,"[""SECURITY""]","Detects `SECURITY DEFINER` functions that are callable by signed-in users. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if signed-in users should not call it.",Function `public.thread_has_employee_member(p_thread_id uuid)` can be executed by the `authenticated` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/thread_has_employee_member`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.,https://supabase.com/docs/guides/database/database-linter?lint=0029_authenticated_security_definer_function_executable,"{""name"":""thread_has_employee_member"",""schema"":""public"",""language"":""plpgsql"",""arguments"":""p_thread_id uuid"",""security_definer"":true}",authenticated_security_definer_function_executable_public_thread_has_employee_member_p_thread_id uuid
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `auth.users` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can delete users"",""Admins can read all users"",""Admins can update users"",""Employees can read linked user account"",""Users can read own record"",""Users can update own profile fields""}`","{""name"":""users"",""type"":""table"",""schema"":""auth""}",auth_allow_anonymous_sign_ins_auth_users
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,Table `cron.job` has policies enforced on roles that allow access to anonymous users. Policies include `{cron_job_policy}`,"{""name"":""job"",""type"":""table"",""schema"":""cron""}",auth_allow_anonymous_sign_ins_cron_job
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,Table `cron.job_run_details` has policies enforced on roles that allow access to anonymous users. Policies include `{cron_job_run_details_policy}`,"{""name"":""job_run_details"",""type"":""table"",""schema"":""cron""}",auth_allow_anonymous_sign_ins_cron_job_run_details
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.booth_rent_payments` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins full access on booth_rent_payments"",""Vendors can read own booth rent payments""}`","{""name"":""booth_rent_payments"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_booth_rent_payments
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.categories` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can modify categories"",""Anyone can read categories""}`","{""name"":""categories"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_categories
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.chat_messages` has policies enforced on roles that allow access to anonymous users. Policies include `{""Employee anon can read messages"",""Users can read messages in own threads""}`","{""name"":""chat_messages"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_chat_messages
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.chat_thread_members` has policies enforced on roles that allow access to anonymous users. Policies include `{""Employee anon can manage employee thread members"",""Users can mark own threads read"",""Users can read thread members""}`","{""name"":""chat_thread_members"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_chat_thread_members
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.chat_threads` has policies enforced on roles that allow access to anonymous users. Policies include `{""Employee anon can read employee threads"",""Users can read own threads"",""Users can update own threads""}`","{""name"":""chat_threads"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_chat_threads
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.consignor_rate_schedules` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage consignor rate schedules""}`","{""name"":""consignor_rate_schedules"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_consignor_rate_schedules
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.consignors` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins full access on consignors"",""Public can view active consignor info"",""Vendors can read own consignor"",""Vendors can update own consignor""}`","{""name"":""consignors"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_consignors
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.customers` has policies enforced on roles that allow access to anonymous users. Policies include `{""Authenticated app users can manage customers""}`","{""name"":""customers"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_customers
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.dealer_purchase_items` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage dealer purchase items"",""Authenticated can view dealer purchase items""}`","{""name"":""dealer_purchase_items"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_dealer_purchase_items
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.dealer_purchases` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage dealer purchases"",""Authenticated can view dealer purchases""}`","{""name"":""dealer_purchases"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_dealer_purchases
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.dealers` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage dealers"",""Authenticated can view dealers""}`","{""name"":""dealers"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_dealers
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.device_authorizations` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage device authorizations""}`","{""name"":""device_authorizations"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_device_authorizations
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.email_campaign_sends` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can read campaign sends""}`","{""name"":""email_campaign_sends"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_email_campaign_sends
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.email_templates` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage email templates""}`","{""name"":""email_templates"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_email_templates
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employee_payouts` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage employee payouts""}`","{""name"":""employee_payouts"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employee_payouts
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employee_payroll_profiles` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage employee payroll profiles""}`","{""name"":""employee_payroll_profiles"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employee_payroll_profiles
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employee_pin_attempts` has policies enforced on roles that allow access to anonymous users. Policies include `{""Service role can manage employee PIN attempts""}`","{""name"":""employee_pin_attempts"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employee_pin_attempts
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employee_recurring_schedules` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage recurring employee schedules"",""Authenticated users can read relevant recurring schedules""}`","{""name"":""employee_recurring_schedules"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employee_recurring_schedules
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employee_roles` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage employee roles""}`","{""name"":""employee_roles"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employee_roles
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employee_schedule_day_overrides` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage employee schedule day overrides"",""Authenticated users can read relevant schedule day overrides""}`","{""name"":""employee_schedule_day_overrides"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employee_schedule_day_overrides
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employee_schedules` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage employee schedules"",""Authenticated users can read relevant employee schedules""}`","{""name"":""employee_schedules"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employee_schedules
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employee_sessions` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can read employee sessions"",""Service role can manage employee sessions"",""Users can delete own employee session""}`","{""name"":""employee_sessions"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employee_sessions
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employee_time_off_requests` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage employee time off requests"",""Employees can delete own pending time off requests"",""Employees can read own time off requests""}`","{""name"":""employee_time_off_requests"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employee_time_off_requests
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.employees` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage employees"",""Employees can read own employee profile"",""Service role can read employees""}`","{""name"":""employees"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_employees
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.gift_cards` has policies enforced on roles that allow access to anonymous users. Policies include `{""Authenticated app users can manage gift_cards""}`","{""name"":""gift_cards"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_gift_cards
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.inventory_pricing_discounts` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins full access on inventory pricing discounts"",""Vendors can delete own inventory pricing discounts"",""Vendors can read own inventory pricing discounts"",""Vendors can update own inventory pricing discounts""}`","{""name"":""inventory_pricing_discounts"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_inventory_pricing_discounts
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.invoice_items` has policies enforced on roles that allow access to anonymous users. Policies include `{""Authenticated app users can manage invoice_items""}`","{""name"":""invoice_items"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_invoice_items
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.invoices` has policies enforced on roles that allow access to anonymous users. Policies include `{""Authenticated app users can manage invoices""}`","{""name"":""invoices"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_invoices
